z,val,err,probe,type,RA,DEC
0.7572,42.696892,0.181137,quasar,mu,,
0.7531,42.862411,0.305709,quasar,mu,,
0.757,40.496613,0.147266,quasar,mu,,
0.7566,42.474743,0.306052,quasar,mu,,
0.857,42.675481,0.359403,quasar,mu,,
0.8166,43.643948,0.315658,quasar,mu,,
0.805,42.157413,0.253381,quasar,mu,,
0.82,41.056857,0.246398,quasar,mu,,
0.769,46.231524,0.408998,quasar,mu,,
0.8224,40.422258,0.18991,quasar,mu,,
0.765,43.844082,0.295881,quasar,mu,,
0.843,44.180888,0.337143,quasar,mu,,
0.839,44.138471,0.372225,quasar,mu,,
0.764,41.836707,0.210924,quasar,mu,,
0.8842,45.808975,0.401268,quasar,mu,,
0.8782,43.423828,0.374071,quasar,mu,,
0.883,43.472982,0.30236,quasar,mu,,
0.9306,43.614927,0.336505,quasar,mu,,
0.8602,43.564973,0.442707,quasar,mu,,
0.897,39.199142,0.276807,quasar,mu,,
0.978,43.7503,0.188727,quasar,mu,,
0.926,43.301999,0.337797,quasar,mu,,
0.9803,47.391293,0.338238,quasar,mu,,
0.9003,42.855737,0.2908,quasar,mu,,
0.8658,45.233049,0.301801,quasar,mu,,
0.9,47.237281,0.286945,quasar,mu,,
0.9136,42.507036,0.287055,quasar,mu,,
0.949,41.794776,0.28183,quasar,mu,,
0.945,44.127833,0.327313,quasar,mu,,
0.8755,43.577803,0.264413,quasar,mu,,
0.9019,41.826789,0.174807,quasar,mu,,
0.8608,44.773645,0.483606,quasar,mu,,
0.9671,43.518706,0.191123,quasar,mu,,
0.8681,41.592559,0.292566,quasar,mu,,
0.9095,44.755384,0.540191,quasar,mu,,
0.9628,44.157655,0.372415,quasar,mu,,
0.865,42.923221,0.217523,quasar,mu,,
0.935,44.3245,0.256389,quasar,mu,,
0.902,41.852197,0.247818,quasar,mu,,
0.953,41.32788,0.3297,quasar,mu,,
0.915,43.392299,0.401639,quasar,mu,,
0.8854,43.821774,0.277205,quasar,mu,,
0.918,43.598287,0.233497,quasar,mu,,
0.913,44.287062,0.281556,quasar,mu,,
0.954,44.022564,0.354566,quasar,mu,,
0.875,42.53746,0.218682,quasar,mu,,
0.893,43.28975,0.506928,quasar,mu,,
0.9375,41.544448,0.213564,quasar,mu,,
0.907,44.082187,0.455282,quasar,mu,,
0.9172,44.491475,0.448911,quasar,mu,,
0.9095,43.506167,0.171402,quasar,mu,,
0.9,45.605553,0.416299,quasar,mu,,
0.9387,41.662271,0.260304,quasar,mu,,
0.8864,44.294556,0.498323,quasar,mu,,
0.987,44.825221,0.217628,quasar,mu,,
0.986,40.548115,0.219648,quasar,mu,,
0.9529,42.00333,0.384881,quasar,mu,,
0.9113,42.872773,0.224533,quasar,mu,,
0.873,44.656149,0.555212,quasar,mu,,
0.9548,44.070924,0.154238,quasar,mu,,
0.8773,42.866574,0.11339,quasar,mu,,
0.978,42.516427,0.136908,quasar,mu,,
0.9815,42.427593,0.238087,quasar,mu,,
0.9558,41.871923,0.216241,quasar,mu,,
0.9424,41.073826,0.211891,quasar,mu,,
0.9604,45.225024,0.24854,quasar,mu,,
1.0416,43.87384,0.268458,quasar,mu,,
1.0822,44.004209,0.380209,quasar,mu,,
1.1147,45.446822,0.562421,quasar,mu,,
1.076,44.247566,0.420932,quasar,mu,,
1.0219,43.514444,0.311427,quasar,mu,,
1.1299,43.214831,0.269138,quasar,mu,,
1.1137,42.482271,0.382801,quasar,mu,,
1.017,43.20333,0.243669,quasar,mu,,
1.006,43.697387,0.243714,quasar,mu,,
1.028,44.773869,0.571364,quasar,mu,,
1.0909,45.320904,0.210474,quasar,mu,,
1.0492,43.914369,0.307579,quasar,mu,,
1.0579,45.667666,0.650231,quasar,mu,,
1.1193,45.068085,0.536113,quasar,mu,,
1.0947,41.205768,0.239133,quasar,mu,,
1.0241,38.306791,0.240558,quasar,mu,,
1.0669,45.098903,0.267732,quasar,mu,,
1.0225,46.811825,0.290075,quasar,mu,,
1.055,45.880878,0.430299,quasar,mu,,
1.024,43.481716,0.203515,quasar,mu,,
1.1044,45.321691,0.264682,quasar,mu,,
1.113,42.983547,0.213864,quasar,mu,,
1.1279,44.077916,0.264538,quasar,mu,,
1.0067,41.599973,0.311626,quasar,mu,,
1.109,46.807114,0.467842,quasar,mu,,
1.0005,47.239447,0.537841,quasar,mu,,
1.086,43.875419,0.265344,quasar,mu,,
1.0655,42.96971,0.408653,quasar,mu,,
1.106,45.51307,0.413,quasar,mu,,
1.086,43.518384,0.394333,quasar,mu,,
1.1155,45.009835,0.487671,quasar,mu,,
1.005,41.462001,0.190944,quasar,mu,,
1.0276,46.093932,0.424657,quasar,mu,,
1.0021,45.265176,0.186811,quasar,mu,,
1.042,45.557979,0.329756,quasar,mu,,
1.0193,46.685965,0.54877,quasar,mu,,
1.1249,43.584336,0.397272,quasar,mu,,
1.034,44.9612,0.326274,quasar,mu,,
1.103,45.98712,0.539728,quasar,mu,,
1.245,44.795251,0.499506,quasar,mu,,
1.2922,46.127455,0.679098,quasar,mu,,
1.1307,43.87336,0.310677,quasar,mu,,
1.1757,49.68892,1.148388,quasar,mu,,
1.1927,42.873965,0.458033,quasar,mu,,
1.1604,46.70992,0.532453,quasar,mu,,
1.199,45.53155,0.686577,quasar,mu,,
1.2378,43.534102,0.44899,quasar,mu,,
1.207,46.788746,0.254053,quasar,mu,,
1.2303,48.907804,0.751063,quasar,mu,,
1.218,45.536684,0.578314,quasar,mu,,
1.1779,43.413116,0.280695,quasar,mu,,
1.1718,46.257568,0.599735,quasar,mu,,
1.247,43.544132,0.309521,quasar,mu,,
1.141,41.5186,0.245687,quasar,mu,,
1.151,42.850323,0.414151,quasar,mu,,
1.1288,46.07151,0.397678,quasar,mu,,
1.248,46.277222,0.31627,quasar,mu,,
1.2536,46.472235,0.587461,quasar,mu,,
1.1575,43.473441,0.381221,quasar,mu,,
1.2919,44.603328,0.273914,quasar,mu,,
1.1546,42.206047,0.352848,quasar,mu,,
1.204,46.46881,0.341477,quasar,mu,,
1.1874,46.37725,0.399111,quasar,mu,,
1.2496,43.968476,0.331235,quasar,mu,,
1.182,45.07757,0.507033,quasar,mu,,
1.23,44.037572,0.428964,quasar,mu,,
1.1446,45.859501,0.397285,quasar,mu,,
1.2904,48.800438,1.062935,quasar,mu,,
1.2171,43.30072,0.443404,quasar,mu,,
1.2542,42.408969,0.120567,quasar,mu,,
1.1753,43.545324,0.3031,quasar,mu,,
1.2754,45.732935,0.356351,quasar,mu,,
1.2477,45.961365,0.584421,quasar,mu,,
1.2735,42.597511,0.33477,quasar,mu,,
1.1904,46.129963,0.402634,quasar,mu,,
1.1521,44.839324,0.214558,quasar,mu,,
1.193,43.767093,0.386958,quasar,mu,,
1.194,43.686298,0.435699,quasar,mu,,
1.181,41.783608,0.226585,quasar,mu,,
1.269,45.365889,0.639121,quasar,mu,,
1.168,46.287614,0.575668,quasar,mu,,
1.228,42.107095,0.655948,quasar,mu,,
1.2754,42.479693,0.259183,quasar,mu,,
1.1281,45.250184,0.509605,quasar,mu,,
1.1755,43.05707,0.426284,quasar,mu,,
1.1732,43.815034,0.280323,quasar,mu,,
1.162,45.471732,0.407739,quasar,mu,,
1.164,45.415714,0.516869,quasar,mu,,
1.1537,44.369866,0.24778,quasar,mu,,
1.3542,42.431112,0.283666,quasar,mu,,
1.4203,44.716799,0.248777,quasar,mu,,
1.4271,44.282796,0.512029,quasar,mu,,
1.474,44.794315,0.309683,quasar,mu,,
1.3613,45.789625,0.571006,quasar,mu,,
1.4687,43.837045,0.625148,quasar,mu,,
1.4645,48.052444,0.794078,quasar,mu,,
1.321,41.454907,0.309887,quasar,mu,,
1.3984,44.383866,0.544152,quasar,mu,,
1.329,43.633986,0.237103,quasar,mu,,
1.324,42.740785,0.359745,quasar,mu,,
1.314,43.091607,0.421359,quasar,mu,,
1.3844,42.995622,0.347602,quasar,mu,,
1.307,42.369933,0.315341,quasar,mu,,
1.4662,45.960666,0.468304,quasar,mu,,
1.461,47.084738,0.435342,quasar,mu,,
1.318,45.472477,0.431154,quasar,mu,,
1.445,44.66177,0.248714,quasar,mu,,
1.3552,46.640388,0.823908,quasar,mu,,
1.4079,46.36038,0.472445,quasar,mu,,
1.3243,42.984091,0.463108,quasar,mu,,
1.3619,46.247056,0.698905,quasar,mu,,
1.4861,42.966819,0.292592,quasar,mu,,
1.416,41.081549,0.221426,quasar,mu,,
1.4511,46.35091,0.563551,quasar,mu,,
1.4648,43.177168,0.370533,quasar,mu,,
1.3566,46.016974,0.371017,quasar,mu,,
1.3071,43.624314,0.273231,quasar,mu,,
1.4399,43.312909,0.398533,quasar,mu,,
1.4422,42.893425,0.219486,quasar,mu,,
1.4672,47.443333,0.748117,quasar,mu,,
1.4857,43.570042,0.524961,quasar,mu,,
1.364,44.688917,0.357473,quasar,mu,,
1.4231,44.712275,0.426117,quasar,mu,,
1.4098,44.386559,0.445761,quasar,mu,,
1.3183,42.007351,0.13126,quasar,mu,,
1.377,46.02909,0.55536,quasar,mu,,
1.3563,44.992214,0.353452,quasar,mu,,
1.393,44.318557,0.347706,quasar,mu,,
1.493,46.912396,0.66063,quasar,mu,,
1.377,44.106858,0.720963,quasar,mu,,
1.3487,46.511745,0.350023,quasar,mu,,
1.4375,43.054673,0.259748,quasar,mu,,
1.3283,44.986876,0.148368,quasar,mu,,
1.449,45.764524,0.313658,quasar,mu,,
1.365,48.583275,0.461948,quasar,mu,,
1.3426,43.639002,0.539281,quasar,mu,,
1.4147,41.691544,0.272816,quasar,mu,,
1.442,45.97584,0.762252,quasar,mu,,
1.4858,46.506856,0.603165,quasar,mu,,
1.306,45.133323,0.490252,quasar,mu,,
1.3767,47.24137,0.881108,quasar,mu,,
1.5724,45.215872,0.464333,quasar,mu,,
1.5539,45.499249,0.739754,quasar,mu,,
1.5639,43.816501,0.38145,quasar,mu,,
1.6036,45.153632,0.605166,quasar,mu,,
1.657,45.31376,0.428534,quasar,mu,,
1.609,45.77412,0.410766,quasar,mu,,
1.507,44.41007,0.425245,quasar,mu,,
1.686,47.607383,0.294197,quasar,mu,,
1.648,43.05196,0.371019,quasar,mu,,
1.6282,43.521542,0.330005,quasar,mu,,
1.5027,45.112199,0.739648,quasar,mu,,
1.5925,47.416086,0.769272,quasar,mu,,
1.5003,47.194352,0.410549,quasar,mu,,
1.6896,44.318876,0.496755,quasar,mu,,
1.5784,45.072845,0.651972,quasar,mu,,
1.5727,47.684511,0.305859,quasar,mu,,
1.5148,41.339172,0.293261,quasar,mu,,
1.5016,44.945253,0.612792,quasar,mu,,
1.5339,46.258228,0.637009,quasar,mu,,
1.536,45.532438,0.552669,quasar,mu,,
1.5039,43.297577,0.212205,quasar,mu,,
1.5225,44.917481,0.285943,quasar,mu,,
1.5293,43.823496,0.463215,quasar,mu,,
1.5874,45.552732,0.551149,quasar,mu,,
1.5751,46.378329,0.760449,quasar,mu,,
1.6003,46.856538,0.689068,quasar,mu,,
1.6274,48.546877,1.02379,quasar,mu,,
1.6079,47.256254,0.891392,quasar,mu,,
1.6644,47.091893,0.80549,quasar,mu,,
1.514,45.707947,0.723484,quasar,mu,,
1.5234,47.66272,0.952376,quasar,mu,,
1.5816,44.708213,0.551544,quasar,mu,,
1.6182,45.734304,0.706967,quasar,mu,,
1.656,43.870328,0.252255,quasar,mu,,
1.6261,46.335768,0.643594,quasar,mu,,
1.5393,45.658081,0.466599,quasar,mu,,
1.5029,47.012213,1.030479,quasar,mu,,
1.5954,46.268555,0.745986,quasar,mu,,
1.652,45.140835,0.622329,quasar,mu,,
1.583,43.938525,0.592499,quasar,mu,,
1.678,45.614842,0.344153,quasar,mu,,
1.5,45.652331,0.626768,quasar,mu,,
1.5259,45.572228,0.237096,quasar,mu,,
1.5562,44.47391,0.534978,quasar,mu,,
1.5314,41.319189,0.207884,quasar,mu,,
1.6122,45.285733,0.280111,quasar,mu,,
1.5346,46.377539,0.50436,quasar,mu,,
1.508,47.723996,0.377527,quasar,mu,,
1.6708,44.253106,0.33323,quasar,mu,,
1.515,46.774482,0.688091,quasar,mu,,
1.6518,43.686527,0.41921,quasar,mu,,
1.6158,46.532626,0.794262,quasar,mu,,
1.5241,44.733119,0.285635,quasar,mu,,
1.633,45.929785,0.419146,quasar,mu,,
1.515,48.164545,0.662131,quasar,mu,,
1.516,44.873582,0.569553,quasar,mu,,
1.684,41.833874,0.361864,quasar,mu,,
1.6377,46.449773,0.392436,quasar,mu,,
1.646,45.58393,0.56413,quasar,mu,,
1.6464,46.145246,0.335716,quasar,mu,,
1.6516,45.420117,0.404492,quasar,mu,,
1.626,46.512003,0.474798,quasar,mu,,
1.5376,49.079784,0.728962,quasar,mu,,
1.5731,42.473201,0.436325,quasar,mu,,
1.5332,45.017864,0.39747,quasar,mu,,
1.652,46.474233,1.000963,quasar,mu,,
1.5232,45.388917,0.439307,quasar,mu,,
1.721,45.950835,0.656695,quasar,mu,,
1.7633,44.713962,0.428607,quasar,mu,,
1.7644,43.489144,0.446262,quasar,mu,,
1.7355,44.574488,0.465798,quasar,mu,,
1.889,45.866954,0.701058,quasar,mu,,
1.762,42.954985,0.305147,quasar,mu,,
1.8864,42.928425,0.19856,quasar,mu,,
1.8562,45.283886,0.65662,quasar,mu,,
1.812,45.356906,0.579653,quasar,mu,,
1.8999,46.364645,0.990087,quasar,mu,,
1.905,47.829086,0.643484,quasar,mu,,
1.7495,45.308293,0.827677,quasar,mu,,
1.839,44.33685,0.367647,quasar,mu,,
1.7391,46.364617,0.27632,quasar,mu,,
1.756,44.397443,0.537202,quasar,mu,,
1.8055,45.070824,0.273492,quasar,mu,,
1.7174,44.422998,0.348187,quasar,mu,,
1.853,45.87798,0.398853,quasar,mu,,
1.842,46.584361,0.918319,quasar,mu,,
1.864,45.261259,0.419235,quasar,mu,,
1.7895,44.747383,0.683478,quasar,mu,,
1.936,42.095948,0.383061,quasar,mu,,
1.878,42.353869,0.319405,quasar,mu,,
1.7552,47.957451,0.561443,quasar,mu,,
1.7399,42.316833,0.266087,quasar,mu,,
1.835,41.181969,0.231142,quasar,mu,,
1.8918,47.697043,1.144077,quasar,mu,,
1.9284,43.531318,0.314057,quasar,mu,,
1.936,43.570315,0.55186,quasar,mu,,
1.7945,43.25437,0.208211,quasar,mu,,
1.725,43.004953,0.292529,quasar,mu,,
1.7218,46.650972,0.635627,quasar,mu,,
1.742,46.746423,0.527286,quasar,mu,,
1.7734,47.235794,0.855869,quasar,mu,,
1.791,46.551399,0.582239,quasar,mu,,
1.8805,44.970811,0.602122,quasar,mu,,
1.7191,47.10784,0.663732,quasar,mu,,
1.921,47.86927,0.96445,quasar,mu,,
1.944,47.048318,0.675962,quasar,mu,,
1.804,44.114013,0.344657,quasar,mu,,
1.869,44.79342,0.787012,quasar,mu,,
1.808,44.144112,0.61388,quasar,mu,,
1.879,45.790618,0.39372,quasar,mu,,
1.7645,44.526785,0.457104,quasar,mu,,
1.9,45.07896,0.820599,quasar,mu,,
1.731,47.745622,1.038582,quasar,mu,,
1.901,46.010681,1.032046,quasar,mu,,
1.882,46.800761,0.385941,quasar,mu,,
1.736,46.675185,0.31075,quasar,mu,,
1.8466,43.910048,0.665745,quasar,mu,,
1.7194,45.691869,0.36011,quasar,mu,,
1.927,44.564037,0.817346,quasar,mu,,
1.8995,44.685448,0.279214,quasar,mu,,
1.7111,45.774572,0.785395,quasar,mu,,
1.901,47.233429,0.472145,quasar,mu,,
1.7352,46.600032,0.558463,quasar,mu,,
1.7566,44.070457,0.549899,quasar,mu,,
2.0197,47.491776,0.531209,quasar,mu,,
2.0121,45.666639,0.384376,quasar,mu,,
1.9551,46.042963,0.570714,quasar,mu,,
1.9817,46.087109,0.847238,quasar,mu,,
2.1132,45.218249,0.571216,quasar,mu,,
2.0009,46.020248,0.775046,quasar,mu,,
2.1786,45.047848,0.815554,quasar,mu,,
2.182,43.840907,0.52343,quasar,mu,,
1.9703,45.678841,0.53803,quasar,mu,,
1.9974,47.159777,1.092275,quasar,mu,,
2.05,46.753531,0.999713,quasar,mu,,
1.9602,45.546511,0.71682,quasar,mu,,
1.9727,47.954449,0.743875,quasar,mu,,
2.1876,45.007904,0.514744,quasar,mu,,
2.045,45.467202,0.273082,quasar,mu,,
2.1368,44.146233,0.65657,quasar,mu,,
2.0505,46.649797,0.570462,quasar,mu,,
2.1007,44.417746,0.570656,quasar,mu,,
2.0318,46.136551,0.752786,quasar,mu,,
1.9645,45.304088,0.69594,quasar,mu,,
2.0684,46.647145,0.967886,quasar,mu,,
1.9622,44.983548,0.24308,quasar,mu,,
2.089,43.438426,0.487913,quasar,mu,,
2.135,43.613631,0.639991,quasar,mu,,
1.977,45.231768,0.614595,quasar,mu,,
2.175,46.673879,0.428738,quasar,mu,,
1.997,45.957247,0.525324,quasar,mu,,
1.971,41.603073,0.352668,quasar,mu,,
2.0705,46.168748,0.727869,quasar,mu,,
1.9989,48.197928,0.611898,quasar,mu,,
2.179,42.682587,0.336343,quasar,mu,,
1.9617,45.303425,0.774612,quasar,mu,,
2.065,47.245271,0.75749,quasar,mu,,
2.0039,45.995103,0.793971,quasar,mu,,
2.0104,44.455057,0.563482,quasar,mu,,
1.9566,44.1561,0.338814,quasar,mu,,
2.093,47.242754,0.801635,quasar,mu,,
2.168,45.682722,0.98628,quasar,mu,,
2.153,46.197268,0.754736,quasar,mu,,
1.96,43.128538,0.339334,quasar,mu,,
1.9625,46.098941,0.58825,quasar,mu,,
1.952,43.541728,0.559444,quasar,mu,,
2.1319,45.54217,0.734598,quasar,mu,,
2.087,46.5099,0.437891,quasar,mu,,
2.018,45.194364,0.562622,quasar,mu,,
1.9414,46.628974,0.459465,quasar,mu,,
2.195,47.824098,0.900943,quasar,mu,,
2.1308,47.855292,0.951407,quasar,mu,,
2.124,46.339424,0.968961,quasar,mu,,
2.12,46.357658,0.471264,quasar,mu,,
2.141,44.839743,0.493185,quasar,mu,,
2.0039,46.504724,0.822455,quasar,mu,,
2.114,43.33755,0.8708,quasar,mu,,
2.172,45.240441,0.683602,quasar,mu,,
2.1968,47.524508,0.932489,quasar,mu,,
2.1632,46.618504,0.429509,quasar,mu,,
2.169,40.772028,0.451586,quasar,mu,,
2.0387,45.70559,0.865303,quasar,mu,,
2.367,47.487252,1.36794,quasar,mu,,
2.384,46.495488,1.046531,quasar,mu,,
2.347,45.340094,0.429683,quasar,mu,,
2.41,45.233391,0.368186,quasar,mu,,
2.274,47.568257,0.654211,quasar,mu,,
2.393,47.099747,0.502434,quasar,mu,,
2.2688,44.810937,0.693152,quasar,mu,,
2.418,47.214633,1.102841,quasar,mu,,
2.246,47.482363,0.948303,quasar,mu,,
2.295,48.346139,0.963185,quasar,mu,,
2.338,45.223875,0.981414,quasar,mu,,
2.314,45.965331,0.600665,quasar,mu,,
2.393,45.749983,0.73691,quasar,mu,,
2.491,44.450539,0.395209,quasar,mu,,
2.201,45.273106,0.819303,quasar,mu,,
2.281,45.947439,0.852808,quasar,mu,,
2.272,45.856561,0.721155,quasar,mu,,
2.234,46.606272,1.073366,quasar,mu,,
2.369,47.68687,0.749261,quasar,mu,,
2.287,48.935221,0.953163,quasar,mu,,
2.314,47.305694,0.949593,quasar,mu,,
2.377,46.483172,0.741676,quasar,mu,,
2.386,44.919328,0.497418,quasar,mu,,
2.268,44.054376,0.657326,quasar,mu,,
2.362,46.500392,0.375964,quasar,mu,,
2.427,47.873543,1.212445,quasar,mu,,
2.239,44.829908,0.584929,quasar,mu,,
2.362,47.071439,1.045107,quasar,mu,,
2.254,44.513764,0.390186,quasar,mu,,
2.343,48.152546,1.060275,quasar,mu,,
2.377,48.321193,0.707075,quasar,mu,,
2.393,45.748412,1.079994,quasar,mu,,
2.484,47.467152,1.01852,quasar,mu,,
2.213,45.208263,0.659083,quasar,mu,,
2.427,46.742056,0.750568,quasar,mu,,
2.296,45.555011,0.384958,quasar,mu,,
2.323,47.525543,1.180535,quasar,mu,,
2.353,44.452859,0.406643,quasar,mu,,
2.485,48.945532,1.23224,quasar,mu,,
2.297,44.711393,0.589443,quasar,mu,,
2.275,46.530968,0.466698,quasar,mu,,
2.356,45.437721,0.839282,quasar,mu,,
2.377,44.687568,0.866045,quasar,mu,,
2.47,44.772833,1.04863,quasar,mu,,
2.677,44.074641,0.75534,quasar,mu,,
2.882,45.195866,1.061354,quasar,mu,,
2.741,46.507214,1.113414,quasar,mu,,
2.925,44.263489,1.055142,quasar,mu,,
2.516,45.767486,0.745958,quasar,mu,,
2.725,43.68046,0.223709,quasar,mu,,
2.6957,45.153523,1.045079,quasar,mu,,
2.515,46.617665,0.763667,quasar,mu,,
2.847,46.207476,1.275963,quasar,mu,,
2.627,46.143849,0.527805,quasar,mu,,
2.711,47.254805,0.520284,quasar,mu,,
2.883,44.981761,0.763835,quasar,mu,,
2.611,44.994023,1.145719,quasar,mu,,
2.592,44.886489,0.631942,quasar,mu,,
2.8071,43.370735,0.376927,quasar,mu,,
2.625,46.951888,0.626164,quasar,mu,,
2.985,44.521593,0.627267,quasar,mu,,
2.967,44.787013,1.146503,quasar,mu,,
2.524,45.877109,1.033355,quasar,mu,,
2.559,46.486233,1.303115,quasar,mu,,
2.657,45.417188,0.934413,quasar,mu,,
2.515,46.412084,1.289721,quasar,mu,,
2.823,47.907032,0.943817,quasar,mu,,
2.695,47.181798,0.579395,quasar,mu,,
2.924,47.070801,1.230305,quasar,mu,,
2.573,44.965524,0.735551,quasar,mu,,
2.83,46.848224,1.448547,quasar,mu,,
2.744,44.244219,0.677023,quasar,mu,,
2.691,46.626715,1.057885,quasar,mu,,
2.516,44.313415,0.695294,quasar,mu,,
2.568,47.691858,1.41058,quasar,mu,,
2.522,43.496753,0.710204,quasar,mu,,
2.633,44.563167,1.043765,quasar,mu,,
2.912,45.793792,1.0262,quasar,mu,,
2.765,43.912878,1.010833,quasar,mu,,
2.518,47.660344,0.470774,quasar,mu,,
2.706,46.534996,1.258599,quasar,mu,,
2.526,44.85308,0.274647,quasar,mu,,
2.54,45.89412,0.678288,quasar,mu,,
2.54,48.404936,0.520814,quasar,mu,,
3.22,43.15146,0.803317,quasar,mu,,
3.209,47.737241,1.369369,quasar,mu,,
3.395,47.13144,1.151256,quasar,mu,,
3.165,50.257455,1.236055,quasar,mu,,
3.435,46.601832,0.518847,quasar,mu,,
3.461,46.316008,1.352244,quasar,mu,,
3.029,45.909956,1.006526,quasar,mu,,
3.194,46.434188,1.485682,quasar,mu,,
3.172,46.565765,1.485697,quasar,mu,,
3.578,45.289642,0.579163,quasar,mu,,
3.632,46.044107,1.266367,quasar,mu,,
3.981,45.712094,1.306136,quasar,mu,,
3.832,47.218252,1.165733,quasar,mu,,
3.661,46.615319,1.250959,quasar,mu,,
3.735,46.375297,1.383859,quasar,mu,,
0.0327,35.435843,0.11618,quasar,mu,,
0.0364,38.058736,0.106671,quasar,mu,,
0.009,31.684266,0.244835,quasar,mu,,
0.0858,37.040046,0.100335,quasar,mu,,
0.0371,35.077846,0.133971,quasar,mu,,
0.0573,37.642038,0.09433,quasar,mu,,
0.0329,34.630745,0.155856,quasar,mu,,
0.0163,35.926231,0.119022,quasar,mu,,
0.0708,38.370707,0.104561,quasar,mu,,
0.0469,34.888812,0.160337,quasar,mu,,
0.047,37.664609,0.105939,quasar,mu,,
0.0866,37.955128,0.095671,quasar,mu,,
0.0344,35.675532,0.113401,quasar,mu,,
6.047,43.638601,0.929413,quasar,mu,,
6.3258,48.524659,0.842906,quasar,mu,,
4.109,48.563277,0.479313,quasar,mu,,
0.07,69.0,19.6,cc,H,,
0.09,69.0,12.0,cc,H,,
0.12,68.6,26.2,cc,H,,
0.17,83.0,8.0,cc,H,,
0.179,75.0,4.0,cc,H,,
0.199,75.0,5.0,cc,H,,
0.2,72.9,29.6,cc,H,,
0.27,77.0,14.0,cc,H,,
0.28,88.8,36.6,cc,H,,
0.352,83.0,14.0,cc,H,,
0.3802,83.0,13.5,cc,H,,
0.4,95.0,17.0,cc,H,,
0.4004,77.0,10.2,cc,H,,
0.4247,87.1,11.2,cc,H,,
0.4497,92.8,12.9,cc,H,,
0.47,89.0,34.0,cc,H,,
0.4783,80.9,9.0,cc,H,,
0.593,104.0,13.0,cc,H,,
0.68,92.0,8.0,cc,H,,
0.781,105.0,12.0,cc,H,,
0.875,125.0,17.0,cc,H,,
0.88,90.0,40.0,cc,H,,
0.9,117.0,23.0,cc,H,,
1.037,154.0,20.0,cc,H,,
1.3,168.0,17.0,cc,H,,
1.363,160.0,33.6,cc,H,,
1.43,177.0,18.0,cc,H,,
1.53,140.0,14.0,cc,H,,
1.75,202.0,40.0,cc,H,,
0.295,42.12,0.2,bao,mu,,
0.51,43.38,0.19,bao,mu,,
0.706,44.21,0.2,bao,mu,,
0.93,44.89,0.22,bao,mu,,
1.317,45.68,0.23,bao,mu,,
1.491,46.01,0.27,bao,mu,,
2.33,46.72,0.28,bao,mu,,
0.168,39.07895103570488,0.85,grb,mu,,
0.414,41.97895103570488,0.72,grb,mu,,
0.54,42.38895103570488,0.68,grb,mu,,
0.654,43.12895103570487,0.75,grb,mu,,
0.84,43.52895103570488,0.82,grb,mu,,
0.966,43.92895103570487,0.78,grb,mu,,
1.096,44.39895103570488,0.85,grb,mu,,
1.254,44.72895103570488,0.88,grb,mu,,
1.44,45.05895103570488,0.72,grb,mu,,
1.605,45.49895103570488,0.65,grb,mu,,
2.03,45.82895103570488,0.58,grb,mu,,
2.48,46.22895103570488,0.62,grb,mu,,
2.91,46.59895103570487,0.7,grb,mu,,
3.37,46.92895103570487,0.68,grb,mu,,
3.75,47.19895103570488,0.72,grb,mu,,
4.5,47.69895103570488,0.78,grb,mu,,
5.0,48.02895103570488,0.82,grb,mu,,
5.91,48.55895103570488,0.88,grb,mu,,
6.29,48.75895103570488,0.95,grb,mu,,
8.2,49.65895103570488,1.15,grb,mu,,
